objectid,parentid,group_count,title,creator,date,year,subject,description,county,city,location,latitude,longitude,type,format,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-plummer-1921-001,plummer-1921,5,"Sanborn Map of Plummer, Benewah County, Idaho, 1921",Sanborn Map Company,1921,1921,,map page highlighting detailed information about the location's features,Benewah,Plummer,"Plummer, Idaho",,,Image;StillImage,image/jpg,sanborn-plummer-1921-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-plummer-1921-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-plummer-1921-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-plummer-1921-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-plummer-1921-001_th.jpg"
sanborn-plummer-1921-002,plummer-1921,5,"Sanborn Map of Plummer, Benewah County, Idaho, 1921",Sanborn Map Company,1921,1921,,map page highlighting detailed information about the location's features,Benewah,Plummer,"Plummer, Idaho",,,Image;StillImage,image/jpg,sanborn-plummer-1921-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-plummer-1921-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-plummer-1921-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-plummer-1921-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-plummer-1921-002_th.jpg"
sanborn-plummer-1921-003,plummer-1921,5,"Sanborn Map of Plummer, Benewah County, Idaho, 1921",Sanborn Map Company,1921,1921,,map page highlighting detailed information about the location's features,Benewah,Plummer,"Plummer, Idaho",,,Image;StillImage,image/jpg,sanborn-plummer-1921-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-plummer-1921-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-plummer-1921-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-plummer-1921-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-plummer-1921-003_th.jpg"
sanborn-plummer-1921-004,plummer-1921,5,"Sanborn Map of Plummer, Benewah County, Idaho, 1921",Sanborn Map Company,1921,1921,,map page highlighting detailed information about the location's features,Benewah,Plummer,"Plummer, Idaho",,,Image;StillImage,image/jpg,sanborn-plummer-1921-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-plummer-1921-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-plummer-1921-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-plummer-1921-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-plummer-1921-004_th.jpg"
sanborn-plummer-1921-005,plummer-1921,5,"Sanborn Map of Plummer, Benewah County, Idaho, 1921",Sanborn Map Company,1921,1921,,map page highlighting detailed information about the location's features,Benewah,Plummer,"Plummer, Idaho",,,Image;StillImage,image/jpg,sanborn-plummer-1921-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-plummer-1921-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-plummer-1921-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-plummer-1921-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-plummer-1921-005_th.jpg"
pocatello-1892,,,"Sanborn Map of Pocatello, Bannock County, Idaho, 1892",Sanborn Map Company,1892,1892,,group of map pages highlighting detailed information about the location's features,Bannock,Pocatello,"Pocatello, Idaho",42.86414869,-112.441864,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-pocatello-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-pocatello-1892-001_th.jpg"
sanborn-pocatello-1892-001,pocatello-1892,7,"Sanborn Map of Pocatello, Bannock County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bannock,Pocatello,"Pocatello, Idaho",,,Image;StillImage,image/jpg,sanborn-pocatello-1892-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-pocatello-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-pocatello-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-pocatello-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-pocatello-1892-001_th.jpg"
sanborn-pocatello-1892-002,pocatello-1892,7,"Sanborn Map of Pocatello, Bannock County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bannock,Pocatello,"Pocatello, Idaho",,,Image;StillImage,image/jpg,sanborn-pocatello-1892-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-pocatello-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-pocatello-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-pocatello-1892-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-pocatello-1892-002_th.jpg"
sanborn-pocatello-1892-003,pocatello-1892,7,"Sanborn Map of Pocatello, Bannock County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bannock,Pocatello,"Pocatello, Idaho",,,Image;StillImage,image/jpg,sanborn-pocatello-1892-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-pocatello-1892-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-pocatello-1892-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-pocatello-1892-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-pocatello-1892-003_th.jpg"
sanborn-pocatello-1892-004,pocatello-1892,7,"Sanborn Map of Pocatello, Bannock County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bannock,Pocatello,"Pocatello, Idaho",,,Image;StillImage,image/jpg,sanborn-pocatello-1892-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-pocatello-1892-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-pocatello-1892-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-pocatello-1892-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-pocatello-1892-004_th.jpg"
sanborn-pocatello-1892-005,pocatello-1892,7,"Sanborn Map of Pocatello, Bannock County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bannock,Pocatello,"Pocatello, Idaho",,,Image;StillImage,image/jpg,sanborn-pocatello-1892-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-pocatello-1892-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-pocatello-1892-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-pocatello-1892-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-pocatello-1892-005_th.jpg"
sanborn-pocatello-1892-006,pocatello-1892,7,"Sanborn Map of Pocatello, Bannock County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bannock,Pocatello,"Pocatello, Idaho",,,Image;StillImage,image/jpg,sanborn-pocatello-1892-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-pocatello-1892-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-pocatello-1892-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-pocatello-1892-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-pocatello-1892-006_th.jpg"
sanborn-pocatello-1892-007,pocatello-1892,7,"Sanborn Map of Pocatello, Bannock County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Bannock,Pocatello,"Pocatello, Idaho",,,Image;StillImage,image/jpg,sanborn-pocatello-1892-007.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-pocatello-1892-007.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-pocatello-1892-007.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-pocatello-1892-007_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-pocatello-1892-007_th.jpg"
sanborn-post-falls-1890-001,,1,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1890",Sanborn Map Company,1890,1890,,map page highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",47.71791814,-116.9469097,Image;StillImage,image/jpg,sanborn-post-falls-1890-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-post-falls-1890-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-post-falls-1890-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1890-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1890-001_th.jpg"
sanborn-post-falls-1896-001,,1,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1896",Sanborn Map Company,1896,1896,,map page highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",47.71791814,-116.9469097,Image;StillImage,image/jpg,sanborn-post-falls-1896-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-post-falls-1896-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-post-falls-1896-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1896-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1896-001_th.jpg"
post-falls-1908,,,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1908",Sanborn Map Company,1908,1908,,group of map pages highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",47.71791814,-116.9469097,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1908-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1908-001_th.jpg"
sanborn-post-falls-1908-001,post-falls-1908,2,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",,,Image;StillImage,image/jpg,sanborn-post-falls-1908-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-post-falls-1908-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-post-falls-1908-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1908-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1908-001_th.jpg"
sanborn-post-falls-1908-002,post-falls-1908,2,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",,,Image;StillImage,image/jpg,sanborn-post-falls-1908-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-post-falls-1908-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-post-falls-1908-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1908-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1908-002_th.jpg"
post-falls-1912,,,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1912",Sanborn Map Company,1912,1912,,group of map pages highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",47.71791814,-116.9469097,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1912-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1912-001_th.jpg"
sanborn-post-falls-1912-001,post-falls-1912,4,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1912",Sanborn Map Company,1912,1912,,map page highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",,,Image;StillImage,image/jpg,sanborn-post-falls-1912-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-post-falls-1912-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-post-falls-1912-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1912-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1912-001_th.jpg"
sanborn-post-falls-1912-002,post-falls-1912,4,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1912",Sanborn Map Company,1912,1912,,map page highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",,,Image;StillImage,image/jpg,sanborn-post-falls-1912-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-post-falls-1912-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-post-falls-1912-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1912-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1912-002_th.jpg"
sanborn-post-falls-1912-003,post-falls-1912,4,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1912",Sanborn Map Company,1912,1912,,map page highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",,,Image;StillImage,image/jpg,sanborn-post-falls-1912-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-post-falls-1912-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-post-falls-1912-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1912-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1912-003_th.jpg"
sanborn-post-falls-1912-004,post-falls-1912,4,"Sanborn Map of Post Falls, Kootenai County, Idaho, 1912",Sanborn Map Company,1912,1912,,map page highlighting detailed information about the location's features,Kootenai,Post Falls,"Post Falls, Idaho",,,Image;StillImage,image/jpg,sanborn-post-falls-1912-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-post-falls-1912-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-post-falls-1912-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-post-falls-1912-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-post-falls-1912-004_th.jpg"
potlatch-1910,,,"Sanborn Map of Potlatch, Latah County, Idaho, 1910",Sanborn Map Company,1910,1910,,group of map pages highlighting detailed information about the location's features,Latah,Potlatch,"Potlatch, Idaho",46.92151061,-116.8981118,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-potlatch-1910-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-potlatch-1910-001_th.jpg"
sanborn-potlatch-1910-001,potlatch-1910,6,"Sanborn Map of Potlatch, Latah County, Idaho, 1910",Sanborn Map Company,1910,1910,,map page highlighting detailed information about the location's features,Latah,Potlatch,"Potlatch, Idaho",,,Image;StillImage,image/jpg,sanborn-potlatch-1910-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-potlatch-1910-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-potlatch-1910-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-potlatch-1910-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-potlatch-1910-001_th.jpg"
sanborn-potlatch-1910-002,potlatch-1910,6,"Sanborn Map of Potlatch, Latah County, Idaho, 1910",Sanborn Map Company,1910,1910,,map page highlighting detailed information about the location's features,Latah,Potlatch,"Potlatch, Idaho",,,Image;StillImage,image/jpg,sanborn-potlatch-1910-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-potlatch-1910-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-potlatch-1910-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-potlatch-1910-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-potlatch-1910-002_th.jpg"
sanborn-potlatch-1910-003,potlatch-1910,6,"Sanborn Map of Potlatch, Latah County, Idaho, 1910",Sanborn Map Company,1910,1910,,map page highlighting detailed information about the location's features,Latah,Potlatch,"Potlatch, Idaho",,,Image;StillImage,image/jpg,sanborn-potlatch-1910-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-potlatch-1910-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-potlatch-1910-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-potlatch-1910-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-potlatch-1910-003_th.jpg"
sanborn-potlatch-1910-004,potlatch-1910,6,"Sanborn Map of Potlatch, Latah County, Idaho, 1910",Sanborn Map Company,1910,1910,,map page highlighting detailed information about the location's features,Latah,Potlatch,"Potlatch, Idaho",,,Image;StillImage,image/jpg,sanborn-potlatch-1910-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-potlatch-1910-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-potlatch-1910-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-potlatch-1910-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-potlatch-1910-004_th.jpg"
sanborn-potlatch-1910-005,potlatch-1910,6,"Sanborn Map of Potlatch, Latah County, Idaho, 1910",Sanborn Map Company,1910,1910,,map page highlighting detailed information about the location's features,Latah,Potlatch,"Potlatch, Idaho",,,Image;StillImage,image/jpg,sanborn-potlatch-1910-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-potlatch-1910-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-potlatch-1910-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-potlatch-1910-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-potlatch-1910-005_th.jpg"
sanborn-potlatch-1910-006,potlatch-1910,6,"Sanborn Map of Potlatch, Latah County, Idaho, 1910",Sanborn Map Company,1910,1910,,map page highlighting detailed information about the location's features,Latah,Potlatch,"Potlatch, Idaho",,,Image;StillImage,image/jpg,sanborn-potlatch-1910-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-potlatch-1910-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-potlatch-1910-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-potlatch-1910-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-potlatch-1910-006_th.jpg"
rathdrum-1892,,,"Sanborn Map of Rathdrum, Kootenai County, Idaho, 1892",Sanborn Map Company,1892,1892,,group of map pages highlighting detailed information about the location's features,Kootenai,Rathdrum,"Rathdrum, Idaho",47.81238956,-116.893479,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-rathdrum-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-rathdrum-1892-001_th.jpg"
sanborn-rathdrum-1892-001,rathdrum-1892,2,"Sanborn Map of Rathdrum, Kootenai County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Kootenai,Rathdrum,"Rathdrum, Idaho",,,Image;StillImage,image/jpg,sanborn-rathdrum-1892-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-rathdrum-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-rathdrum-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-rathdrum-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-rathdrum-1892-001_th.jpg"
sanborn-rathdrum-1892-002,rathdrum-1892,2,"Sanborn Map of Rathdrum, Kootenai County, Idaho, 1892",Sanborn Map Company,1892,1892,,map page highlighting detailed information about the location's features,Kootenai,Rathdrum,"Rathdrum, Idaho",,,Image;StillImage,image/jpg,sanborn-rathdrum-1892-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-rathdrum-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-rathdrum-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-rathdrum-1892-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-rathdrum-1892-002_th.jpg"
